brand,brand_slug,model,model_slug,default_category,default_engine_cc,fuel_type,model_status,market_origins,status
Triumph,triumph,Bonneville Speedmaster,bonneville-speedmaster,Electric Bikes,,Electric,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Bonneville T100,bonneville-t100,Electric Bikes,,Electric,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Bonneville T120,bonneville-t120,Electric Bikes,,Electric,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Daytona 660,daytona-660,High Capacity Bikes,660,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Rocket 3,rocket-3,High Capacity Bikes,,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Scrambler 1200,scrambler-1200,Trail Bikes,1200,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Scrambler 400 X,scrambler-400-x,Trail Bikes,400,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Scrambler 400 XC,scrambler-400-xc,Trail Bikes,400,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Scrambler 900,scrambler-900,Trail Bikes,900,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Speed 400,speed-400,Street Bikes,400,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Speed T4,speed-t4,Street Bikes,,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Speed Triple 1200,speed-triple-1200,High Capacity Bikes,1200,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Speed Twin 1200,speed-twin-1200,Trail Bikes,1200,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Speed Twin 900,speed-twin-900,Trail Bikes,900,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Street Triple 765,street-triple-765,High Capacity Bikes,765,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Thruxton 400,thruxton-400,Trail Bikes,400,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Tiger 1200,tiger-1200,Trail Bikes,1200,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Tiger 900,tiger-900,Trail Bikes,900,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Tiger Sport 660,tiger-sport-660,Trail Bikes,660,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Tiger Sport 800,tiger-sport-800,Trail Bikes,800,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Tracker 400,tracker-400,Street Bikes,400,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Triumph,triumph,Trident 660,trident-660,Street Bikes,660,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
TVS,tvs,Apache RR 310,apache-rr-310,Trail Bikes,310,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Apache RTR 150,apache-rtr-150,Street Bikes,150,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Apache RTR 160,apache-rtr-160,Street Bikes,160,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Apache RTR 160 4V,apache-rtr-160-4v,Street Bikes,160,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Apache RTR 180,apache-rtr-180,Street Bikes,180,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Apache RTR 200 4V,apache-rtr-200-4v,Street Bikes,200,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Apache RTR 310,apache-rtr-310,High Capacity Bikes,310,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Apache RTX,apache-rtx,Street Bikes,,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Centra,centra,Commuter,,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Flame,flame,Commuter,,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,iQube,iqube,Electric Bikes,,Electric,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Jive,jive,Commuter,,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Jupiter,jupiter,Scooters,110,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Jupiter 110,jupiter-110,Scooters,110,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Jupiter 125,jupiter-125,Scooters,125,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Max 100,max-100,Commuter,100,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Max R,max-r,Commuter,,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,NTORQ 125,ntorq-125,Scooters,125,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,NTORQ 150,ntorq-150,Scooters,150,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Orbiter,orbiter,Electric Bikes,,Electric,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Phoenix 125,phoenix-125,Commuter,125,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Radeon,radeon,Commuter,110,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Raider 125,raider-125,Classic Bikes,125,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Ronin,ronin,Classic Bikes,225,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Scooty,scooty,Scooters,90,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Scooty Pep,scooty-pep,Scooters,90,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Scooty Pep+,scooty-pep,Scooters,90,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Scooty Streak,scooty-streak,Scooters,90,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Scooty Zest / Zest 110,scooty-zest-zest-110,Scooters,110,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Sport,sport,Commuter,110,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Star,star,Commuter,100,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Star City,star-city,Commuter,110,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Star City+,star-city,Commuter,,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,TVS X,tvs-x,Electric Bikes,,Electric,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Victor,victor,Commuter,,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,Wego,wego,Scooters,110,Petrol,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,XL100,xl100,Electric Bikes,,Electric,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,XL100 Heavy Duty,xl100-heavy-duty,Electric Bikes,,Electric,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
TVS,tvs,XL50,xl50,Electric Bikes,,Electric,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
Ultraviolette,ultraviolette,F77,f77,Electric Bikes,,Electric,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
Ultraviolette,ultraviolette,F77 Mach 2,f77-mach-2,Electric Bikes,,Electric,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
Ultraviolette,ultraviolette,F99,f99,Electric Bikes,,Electric,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
Vespa,vespa,946,946,Street Bikes,946,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Vespa,vespa,Elegante,elegante,Street Bikes,,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Vespa,vespa,GTS,gts,Scooters,300,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Vespa,vespa,Primavera,primavera,Scooters,150,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Vespa,vespa,Sprint,sprint,Scooters,150,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Vespa,vespa,SXL 125,sxl-125,Scooters,125,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Vespa,vespa,SXL 150,sxl-150,Scooters,150,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Vespa,vespa,VXL 125,vxl-125,Scooters,125,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Vespa,vespa,VXL 150,vxl-150,Scooters,150,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Vespa,vespa,ZX 125,zx-125,Scooters,125,Petrol,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
VIDA,vida,V1 Plus,v1-plus,Electric Bikes,,Electric,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
VIDA,vida,V1 Pro,v1-pro,Electric Bikes,,Electric,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
VIDA,vida,VX2,vx2,Electric Bikes,,Electric,REVIEW_REQUIRED,INDIA|SRI_LANKA_USED,ACTIVE
VMoto / Super Soco,vmoto-super-soco,CPx,cpx,Electric Bikes,,Electric,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
VMoto / Super Soco,vmoto-super-soco,CUx,cux,Electric Bikes,,Electric,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
VMoto / Super Soco,vmoto-super-soco,TC,tc,Electric Bikes,,Electric,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
VMoto / Super Soco,vmoto-super-soco,TC Max,tc-max,Electric Bikes,,Electric,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
VMoto / Super Soco,vmoto-super-soco,TS,ts,Electric Bikes,,Electric,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
VMoto / Super Soco,vmoto-super-soco,TS Street Hunter,ts-street-hunter,Electric Bikes,,Electric,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Yadea,yadea,C1S,c1s,Electric Bikes,,Electric,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Yadea,yadea,G5,g5,Electric Bikes,,Electric,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Yadea,yadea,Keeness VFD,keeness-vfd,Electric Bikes,,Electric,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Yadea,yadea,T9,t9,Electric Bikes,,Electric,REVIEW_REQUIRED,GLOBAL|IMPORT,ACTIVE
Yamaha,yamaha,Aerox 155,aerox-155,Scooters,155,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Axis Z,axis-z,Scooters,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,BWS,bws,Scooters,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Crux,crux,Commuter,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Cygnus X,cygnus-x,Scooters,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,DT125,dt125,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,DT175,dt175,Trail Bikes,75,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,DT200,dt200,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Fascino,fascino,Scooters,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Fascino 125,fascino-125,Scooters,125,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Fazer,fazer,Street Bikes,150,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Fazer 25,fazer-25,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Fazzio,fazzio,Scooters,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,FZ,fz,Street Bikes,150,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,FZ FI,fz-fi,Street Bikes,149,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,FZ V2,fz-v2,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,FZ V3,fz-v3,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,FZ-S,fz-s,Street Bikes,150,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,FZ-S FI,fz-s-fi,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,FZ-S Hybrid,fz-s-hybrid,Commuter,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,FZ-S V2,fz-s-v2,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,FZ-S V3,fz-s-v3,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,FZ-S V4,fz-s-v4,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,FZ-X,fz-x,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,FZ-X Hybrid,fz-x-hybrid,Commuter,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,FZ16,fz16,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,FZ25,fz25,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,FZR250,fzr250,High Capacity Bikes,50,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,FZR400,fzr400,High Capacity Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Gladiator,gladiator,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Jog,jog,Scooters,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Jog 125,jog-125,Scooters,125,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,MT-03,mt-03,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,MT-07,mt-07,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,MT-09,mt-09,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,MT-10,mt-10,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,MT-15,mt-15,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,MT-25,mt-25,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,NMAX 125,nmax-125,Scooters,125,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,NMAX 155,nmax-155,Scooters,155,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,R15M,r15m,High Capacity Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Ray,ray,Scooters,113,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Ray Z,ray-z,Scooters,113,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,RayZR 113,rayzr-113,Scooters,113,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,RayZR 125,rayzr-125,Scooters,125,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,RayZR Street Rally,rayzr-street-rally,Scooters,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,RX-Z,rx-z,Classic Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,RX100,rx100,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,RX115,rx115,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,RX135,rx135,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Saluto,saluto,Commuter,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Serow 225,serow-225,Trail Bikes,225,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Serow 250,serow-250,Trail Bikes,250,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,SR400,sr400,Classic Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,SR500,sr500,Classic Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,SZ,sz,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,SZ-R,sz-r,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,SZ-RR,sz-rr,Street Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,TMAX,tmax,Scooters,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Tricity 125,tricity-125,Scooters,125,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Tricity 155,tricity-155,Scooters,155,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Tricker 250,tricker-250,Trail Bikes,250,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,TTR125,ttr125,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,TTR225,ttr225,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,TTR230,ttr230,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,TTR250,ttr250,Trail Bikes,50,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,TW200,tw200,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,TW225,tw225,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,TZR125,tzr125,High Capacity Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,TZR250,tzr250,High Capacity Bikes,50,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Ténéré 250,t-n-r-250,Trail Bikes,250,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Ténéré 700,t-n-r-700,Trail Bikes,700,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,Vino,vino,Scooters,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,WR125,wr125,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,WR250F,wr250f,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,WR250R,wr250r,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,WR250X,wr250x,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,WR450F,wr450f,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,XMAX,xmax,Scooters,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,XSR125,xsr125,Classic Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,XSR155,xsr155,Classic Bikes,55,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,XSR700,xsr700,Classic Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,XSR900,xsr900,Classic Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,XSR900 GP,xsr900-gp,Classic Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,XT125,xt125,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,XT225,xt225,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,XT250,xt250,Trail Bikes,50,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,XT250X,xt250x,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,XT600,xt600,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,XT660,xt660,Trail Bikes,60,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,YB100,yb100,Commuter,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,YB125,yb125,Commuter,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,YBR125,ybr125,Commuter,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,YZ125,yz125,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,YZ250,yz250,Trail Bikes,50,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,YZ250F,yz250f,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,YZ450F,yz450f,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
Yamaha,yamaha,YZF-R1,yzf-r1,Trail Bikes,,Petrol,REVIEW_REQUIRED,JAPAN|IMPORT|SRI_LANKA_USED,ACTIVE
